"subject" "activity" "TimeDomainBodyAccMagMean" "TimeDomainBodyAccMagSTD" "TimeDomainGravityAccMagMean" "TimeDomainGravityAccMagSTD" "TimeDomainBodyAccJerkMagMean" "TimeDomainBodyAccJerkMagSTD" "TimeDomainBodyGyroMagMean" "TimeDomainBodyGyroMagSTD" "TimeDomainBodyGyroJerkMagMean" "TimeDomainBodyGyroJerkMagSTD" "FreqDomainBodyAccMagMean" "FreqDomainBodyAccMagSTD" "FreqDomainBodyAccJerkMagMean" "FreqDomainBodyAccJerkMagSTD" "FreqDomainBodyGyroMagMean" "FreqDomainBodyGyroMagSTD" "FreqDomainBodyGyroJerkMagMean" "FreqDomainBodyGyroJerkMagSTD" "TimeDomainBodyAccMean" "TimeDomainBodyAccSTD" "TimeDomainGravityAccMean" "TimeDomainGravityAccSTD" "TimeDomainBodyAccJerkMean" "TimeDomainBodyAccJerkSTD" "TimeDomainBodyGyroMean" "TimeDomainBodyGyroSTD" "TimeDomainBodyGyroJerkMean" "TimeDomainBodyGyroJerkSTD" "FreqDomainBodyAccMean" "FreqDomainBodyAccSTD" "FreqDomainBodyAccJerkMean" "FreqDomainBodyAccJerkSTD" "FreqDomainBodyGyroMean" "FreqDomainBodyGyroSTD"
7 "WALKING_DOWNSTAIRS" 0.0198795285851064 0.214544028088723 0.0198795285851064 0.214544028088723 -0.170319619372979 0.0901836280510638 -0.18874081887234 -0.259751603446809 -0.399229959148936 -0.29477867693617 0.218911066191489 0.0214440976893617 0.067389886106383 0.107856840302128 -0.255045057404255 -0.396909651702128 -0.289096677191489 -0.353544695678723 0.0555785113716312 -0.045245919137234 0.215272140385816 -0.948770375177305 0.0205824905652482 -0.204961346684043 -0.0127441015084397 -0.367140549198582 -0.0589549043659574 -0.411817198353191 -0.0800585673404255 -0.0724325180141844 -0.214418027234752 -0.242138651744681 -0.284448270205674 -0.426522923609929
7 "WALKING_UPSTAIRS" -0.198074437978431 -0.33474460745098 -0.198074437978431 -0.33474460745098 -0.458695232352941 -0.471265710980392 -0.239099165627451 -0.418144852156863 -0.661969771960784 -0.67642807254902 -0.378618761568627 -0.415307106666667 -0.45478324745098 -0.497441363137255 -0.533982945882353 -0.444994481882353 -0.673327281960784 -0.704090967843137 0.0257911112379085 -0.255566007546405 0.0580653020915033 -0.918091072810458 0.0238593623686275 -0.514286382614379 -0.000677552083202615 -0.428610036352941 -0.0687792483372549 -0.656746858169935 -0.345083656993464 -0.2486026362 -0.52449602627451 -0.531028312352941 -0.453319958627451 -0.447221488941176
8 "LAYING" -0.935308633888889 -0.91325033 -0.935308633888889 -0.91325033 -0.97314748962963 -0.962954517222222 -0.924253348518518 -0.932470764444444 -0.978438191296296 -0.969029111666667 -0.932279645518518 -0.917257979425926 -0.961792852407407 -0.963791094259259 -0.944528950555556 -0.93678697 -0.968403945925926 -0.971793279814815 0.0459269146360494 -0.936807943259259 0.301274645987654 -0.939566497395062 0.0314135756795062 -0.971953856296296 0.0181348351932099 -0.961611052654321 -0.0716102810932099 -0.977237244320988 -0.949874913888889 -0.934169517604938 -0.970366390061728 -0.97461000537037 -0.96092542845679 -0.962944932716049
8 "SITTING" -0.952139704347826 -0.929943615630435 -0.952139704347826 -0.929943615630435 -0.986061512173913 -0.980667377391304 -0.93268224326087 -0.953001632173913 -0.991807428043478 -0.986756670869565 -0.947981783478261 -0.93172124 -0.980932292391304 -0.97932021173913 -0.965806789347826 -0.953251156521739 -0.987730604130435 -0.986147262608696 0.0521016391971015 -0.948637059876812 0.445481393543478 -0.946565200021739 0.0204717736782029 -0.983753055652174 -0.0262145804637681 -0.971882766014493 -0.0590518753768116 -0.989127443188406 -0.961599634637681 -0.945325515507246 -0.982731228768116 -0.985379247826087 -0.97352962557971 -0.972298662898551
8 "STANDING" -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.952848496851852 -0.95322478962963 -0.987580587777778 -0.982460332222222 -0.953746070740741 -0.938628186322222 -0.979745872037037 -0.979135440925926 -0.964564224074074 -0.954119826296296 -0.983709233333333 -0.981832336296296 0.0528982275197531 -0.951120034135802 0.256423456602716 -0.954962748333333 0.0289149848232099 -0.982750639938272 0.00456998193271605 -0.972176582592593 -0.0647083223308642 -0.985450917222222 -0.962877299259259 -0.948386812098765 -0.981561368950617 -0.984487187098765 -0.97259506654321 -0.97274431654321
8 "WALKING" 0.0516786278104167 -0.1804072826 0.0516786278104167 -0.1804072826 -0.0668322430433333 -0.184571053979167 -0.00310243820125 -0.238746703958333 -0.339129269583333 -0.502957255416667 -0.09521728274375 -0.360818978541667 -0.123834409766667 -0.276436130125 -0.301241848645833 -0.327459577895833 -0.473026230833333 -0.581240190833333 0.049590444211875 0.0216959282979167 0.170072105457104 -0.962724553541667 0.021208691686875 -0.135967226611111 -0.00710572539 -0.162217260059028 -0.0732143061493056 -0.354195140770833 -0.0563470711111111 0.00600691014027778 -0.197692895294444 -0.120015719416667 -0.164898315206944 -0.189343987402778
8 "WALKING_DOWNSTAIRS" 0.176599311818421 0.131337867236842 0.176599311818421 0.131337867236842 0.262628490268421 0.2534082561 0.0993429744078947 -0.0466291872078947 -0.126189142894737 -0.157484866842105 0.301626757315789 -0.156141093578947 0.331528459921053 0.134734731236842 -0.00036272967368421 -0.255590314210526 -0.125179586744737 -0.26298447 0.0515933621061404 0.167227553326316 0.194865106678772 -0.928179169561404 0.0138276959859649 0.174923605470175 -0.0190405960518421 -0.12122766915614 -0.0584052159861404 -0.175981663971053 0.228197578719298 0.075876412018421 0.164696926576316 0.120645118385088 0.00436674676903509 -0.205708047042982
8 "WALKING_UPSTAIRS" 0.121026629195122 -0.227200254219512 0.121026629195122 -0.227200254219512 -0.141494613465854 -0.228296364146341 0.166447991 -0.109327923829268 -0.400664014146341 -0.493975031707317 -0.13026451905122 -0.409282851707317 -0.131850567460976 -0.379266499780488 -0.229610952609756 -0.183325647134146 -0.46327057804878 -0.575733290731707 0.0385055061544715 0.0994146124422764 0.125573422147154 -0.911291428943089 0.0093479603700813 -0.215495728286179 -0.0279851609056911 -0.0321999919747967 -0.0789247631634146 -0.420037674715447 0.00802354679268293 0.087960887802439 -0.204242770629268 -0.27522236040813 -0.062482906397561 -0.064877651203252
9 "LAYING" -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.9266042952 -0.921929738394 -0.9543205856 -0.9550947122 -0.9186053356 -0.9034005814 -0.9558062546 -0.9522904702 0.0437063312326667 -0.9331110506 0.0861553368666667 -0.954340080333333 0.0308605008332 -0.962433201666667 -0.0237533150986667 -0.943486803866667 -0.0627826614226667 -0.9615251458 -0.942383697666667 -0.9319296472 -0.961432028733333 -0.964983385933333 -0.941564196533333 -0.945069133
9 "SITTING" -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.8977181972 -0.8691725114 -0.9530504408 -0.9493949814 -0.9344377378 -0.9064712292 -0.9683155878 -0.9659970148 0.0486438325666667 -0.888123689693333 0.320053928950067 -0.929195496206667 0.0260492436616667 -0.961067612933333 -0.0009880221024 -0.9361283698 -0.064191914022 -0.968399561266667 -0.9210993856 -0.880839633761333 -0.960376868466667 -0.963374910666667 -0.943440185933333 -0.935535618533333
9 "STANDING" -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.921030223111111 -0.908291403111111 -0.969824044222222 -0.965287050888889 -0.946330171777778 -0.940265546444444 -0.963242884 -0.963593159555556 -0.929769067777778 -0.910909659555556 -0.967491628 -0.964770799111111 0.0556632712659259 -0.944557605851852 0.320029126034593 -0.96464077437037 0.0281241331534074 -0.968135665481481 0.00308254619340741 -0.935975663259259 -0.0651306581940741 -0.964622901851852 -0.952732999333333 -0.943422032518519 -0.967022422666667 -0.970700717185185 -0.93766635837037 -0.937210655037037
9 "WALKING" -0.0980840496143461 -0.37942877 -0.0980840496143461 -0.37942877 -0.203733615519231 -0.317113487115385 -0.294542266826923 -0.489725811538462 -0.510253995769231 -0.599866472692308 -0.318801022711538 -0.513891953269231 -0.316870715576923 -0.322337536730769 -0.513797480384615 -0.562714528653846 -0.602581618269231 -0.624351923653846 0.04986437755975 -0.166004723474103 0.268192261553974 -0.969246130769231 0.0319363151505769 -0.297809415987179 -0.0105887170102564 -0.402967065320513 -0.0599631380697436 -0.511355677051282 -0.267731679865385 -0.158596353892179 -0.360504413846154 -0.272571058833269 -0.353601497891026 -0.446920690769231
9 "WALKING_DOWNSTAIRS" 0.145886357935714 0.265120131365238 0.145886357935714 0.265120131365238 -0.16237608927619 0.039907818552381 -0.168921400633333 -0.322331464761905 -0.469028434047619 -0.455855425238095 0.222203941 0.0888671674047619 0.00716877883571429 0.0705526138333333 -0.347540226666667 -0.424170737142857 -0.463172053809524 -0.485158906904762 0.0614987128990714 -0.000877911771428571 0.273637044626746 -0.921696358968254 0.0373773785873016 -0.217110831021429 -0.0153645949103175 -0.338959860429048 -0.0740533652626984 -0.458503772063492 -0.0612325906296032 -0.0193407063293651 -0.223952088548413 -0.257325662130159 -0.296080557692063 -0.381467603793651
9 "WALKING_UPSTAIRS" -0.260727581428571 -0.400222037142857 -0.260727581428571 -0.400222037142857 -0.440667540204082 -0.445485397959184 -0.0833234490061224 -0.425839761428571 -0.672840561836735 -0.748651255510204 -0.372890348979592 -0.509929461428571 -0.419533108571429 -0.484935752040816 -0.531482693877551 -0.456841325204082 -0.734159449387755 -0.787781590816326 0.0392357872525102 -0.305694888303401 0.199614376156463 -0.916590652517007 0.026051070927619 -0.522911552993197 -0.0198437850111565 -0.294337393250884 -0.0407938318982313 -0.675379503401361 -0.377489724741497 -0.303846216134694 -0.541889684353742 -0.531788662993197 -0.380266501789116 -0.293071340978231
10 "LAYING" -0.956781819655172 -0.940301654482759 -0.956781819655172 -0.940301654482759 -0.976234435172414 -0.967556980689655 -0.937590998793103 -0.927471165517241 -0.970830848965517 -0.959632931551724 -0.950848109137931 -0.944304974655172 -0.968561121551724 -0.965377553448276 -0.937692642586207 -0.933701315344828 -0.960976821551724 -0.960772875517241 0.0462558158793103 -0.958069824482759 -0.20782968091954 -0.961426246787356 0.0322269858159195 -0.97373164091954 0.0027106584854023 -0.962438001609195 -0.0660875125770115 -0.972156973735632 -0.962608967643678 -0.958003618229885 -0.97321535183908 -0.975202465172414 -0.959406574597701 -0.964432286666667
10 "SITTING" -0.96075719962963 -0.939669591481481 -0.96075719962963 -0.939669591481481 -0.988054237592593 -0.985209856296296 -0.944202043703704 -0.963064577592593 -0.993707487592593 -0.991696196481481 -0.955281010740741 -0.941511952777778 -0.985900801111111 -0.983266741481482 -0.974459732592593 -0.962459956111111 -0.992191529259259 -0.991409100925926 0.0504387119443827 -0.956236112518518 0.317720332006173 -0.958572293703704 0.027173446942963 -0.985986335864197 -0.0122155635432099 -0.977897454691358 -0.0610727827479012 -0.991723655061728 -0.966679332962963 -0.953733844462963 -0.985461545925926 -0.98690245617284 -0.979350682839506 -0.978570189074074
10 "STANDING" -0.951988907954545 -0.937264537954545 -0.951988907954545 -0.937264537954545 -0.965163818409091 -0.952058214545455 -0.929787259772727 -0.920486810227273 -0.971637661590909 -0.964409410454545 -0.9401101675 -0.945048242954545 -0.951633690454545 -0.952105964545455 -0.937786743409091 -0.922961550454545 -0.965614081363636 -0.965055815454545 0.0510481188030303 -0.946412255227273 0.315182341150758 -0.975416622272727 0.0293402639218182 -0.960690251287879 -0.00420530683833333 -0.94747910719697 -0.0667764626530303 -0.965287865227273 -0.94958364780303 -0.94763613530303 -0.959331479621212 -0.964296086212121 -0.945081814924242 -0.949858352651515
10 "WALKING" -0.127400912069811 -0.185602396067925 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.156458730358491 -0.402025135660377 -0.440363636603774 -0.501027916603774 -0.0930237422792453 -0.370471943962264 0.0205189516981132 0.0502087634986792 -0.412616909622642 -0.499759796981132 -0.515065335849057 -0.517675799056604 0.050831404427044 -0.199032657213836 0.31139735754717 -0.967804202075472 0.0245271831050314 -0.16292717065283 0.00913499745381761 -0.279861220855346 -0.0785854514836478 -0.401608847924528 -0.157660510915723 -0.257148806401258 -0.180352138167736 -0.196392569891006 -0.243884281721384 -0.31199287354717
10 "WALKING_DOWNSTAIRS" 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.0238468037578947 -0.280382850552632 -0.401854311315789 -0.494105756315789 0.220115703368421 -0.0616742840815789 0.156978047052632 0.0380266696789474 -0.312347510289474 -0.387780104447368 -0.484196484736842 -0.544988519210526 0.0531826399991228 0.0387517130767544 0.305687628361404 -0.926118887192982 0.0372981649526316 -0.0666443222490351 -0.053046254854386 -0.217151695329825 -0.0617851723587719 -0.371924835482456 0.022327839672807 -0.00235406628596491 -0.0595880666666667 -0.130863684558772 -0.149236436329035 -0.277714333510526
10 "WALKING_UPSTAIRS" -0.0266623294757447 -0.211537480214383 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 0.0438573846851064 -0.113062673542979 -0.523462968510638 -0.618272355319149 -0.166866721574468 -0.361437534680851 -0.153553147382979 -0.334365043829787 -0.265371689148936 -0.166969377765957 -0.600582998297872 -0.67129056212766 0.0448519801787234 -0.0803397647652482 0.299348923258702 -0.920333776028369 0.0133922584617021 -0.324181246382979 0.021950371164539 -0.195957191183688 -0.0769831884095745 -0.504721733617021 -0.159895340307801 -0.0859401808256738 -0.320439276203546 -0.371096195091773 -0.239049023431915 -0.191129305843972
11 "LAYING" -0.980621180175439 -0.972891829473684 -0.980621180175439 -0.972891829473684 -0.983330628421053 -0.976504858596491 -0.952523752105263 -0.954713182807018 -0.990641248245614 -0.984476476666667 -0.973994004561404 -0.976037695614035 -0.976940774561403 -0.975126531403509 -0.967093356491228 -0.954849053508772 -0.985978837192982 -0.983569468245614 0.0513821958584795 -0.976095126900585 0.306935366654971 -0.984841262807018 0.0305536080284795 -0.980049449356725 0.0304282140311111 -0.974392320467836 -0.0700774645906433 -0.986373208830409 -0.976260704619883 -0.97685985877193 -0.979444071754386 -0.981304114561404 -0.97342072128655 -0.976089706725146
11 "SITTING" -0.961970763773585 -0.944581826415094 -0.961970763773585 -0.944581826415094 -0.97935563509434 -0.974511726792453 -0.951884472075472 -0.959964488301887 -0.989519031132076 -0.986256664716981 -0.953066009056604 -0.948521986037736 -0.975315331509434 -0.972289134150943 -0.969799951132076 -0.960711241886792 -0.987255972641509 -0.985607229245283 0.0496101391144654 -0.957522954025157 0.424737266674214 -0.969841174654088 0.0280993005122642 -0.976847805534591 -0.0131176658490566 -0.974419421383648 -0.0615543997660377 -0.986690794402516 -0.962946582515723 -0.957107120943396 -0.976470409811321 -0.978126341509434 -0.974065780503145 -0.976043399496855
11 "STANDING" -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.979978011489362 -0.977071437446808 -0.993428183617021 -0.992579166595745 -0.982255413617021 -0.981503969574468 -0.988636595319149 -0.98802123106383 -0.982576519787234 -0.977437710851064 -0.992981019787234 -0.992277468510638 0.050609947893617 -0.981844974397163 0.303526751560284 -0.988336826808511 0.029225650838156 -0.987362891134752 -0.00826727824113475 -0.985029877163121 -0.0638639484042553 -0.990975084468085 -0.983393636241135 -0.981679690141844 -0.986711087730496 -0.988326179078014 -0.984363391205674 -0.985890327801418
11 "WALKING" -0.288323472033898 -0.487735915084746 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.421801673559322 -0.558362783220339 -0.63073270559322 -0.753671416101695 -0.458514062542373 -0.584455992033898 -0.395116134237288 -0.41744681559322 -0.610222628813559 -0.59974543779661 -0.751914457457627 -0.773574064745763 0.0496926684950282 -0.335226819421469 0.289491932096045 -0.969398084011299 0.0274581175751412 -0.443530101666667 -0.00960964914014407 -0.510050140225989 -0.0591684732016949 -0.610230031864407 -0.365328161877175 -0.351134511659322 -0.46255362240113 -0.457228351719209 -0.502051347570621 -0.525122697514124
11 "WALKING_DOWNSTAIRS" 0.126227657258696 0.0507743652521739 0.126227657258696 0.0507743652521739 -0.198206139934783 -0.127017223413043 -0.19788336026087 -0.339349828493478 -0.599294760652174 -0.677750588478261 0.0902807576630435 -0.137123060369565 -0.097454996626087 -0.173661753717391 -0.456170108913043 -0.380559426947826 -0.668340527608696 -0.714229669347826 0.0542419032854348 -0.0369193694847826 0.291265382934783 -0.935540958115942 0.0308077984282609 -0.26331613655 -0.0312739254036232 -0.396313445976087 -0.0371412552768116 -0.566509139855072 -0.105893406468841 -0.0474806996731884 -0.276055924631159 -0.295896067721015 -0.373496882963768 -0.425356907862319
11 "WALKING_UPSTAIRS" -0.132594623759259 -0.289592148148148 -0.132594623759259 -0.289592148148148 -0.509587701296296 -0.490485807222222 -0.255048336944444 -0.377909862407407 -0.757314813888889 -0.80112703962963 -0.336061027407407 -0.376027878888889 -0.475928501666667 -0.513703461481481 -0.55009966 -0.381223382777778 -0.795986113703704 -0.822428718888889 0.0422209535302469 -0.181779953357407 0.231894325944444 -0.928252369938272 0.0228157499001235 -0.555480026851852 -0.0249928043487654 -0.492678340493827 -0.0608613865984568 -0.749021387098765 -0.387245397561728 -0.13364674678642 -0.572211064753086 -0.566458812283951 -0.575873938395062 -0.467176074932716
12 "LAYING" -0.9482046755 -0.936542686833333 -0.9482046755 -0.936542686833333 -0.969843834166667 -0.962580915166667 -0.9308405935 -0.935725715833333 -0.971067768833333 -0.962012018333333 -0.9438674399 -0.942133255166667 -0.962448418666667 -0.961653004 -0.9454970225 -0.940373827666667 -0.963949607166667 -0.961911612333333 0.0448109718728889 -0.950908177611111 0.233276655866667 -0.956832919166667 0.0296007128953778 -0.967515039444444 0.0156611440616667 -0.956707359333333 -0.0693328870272222 -0.967684167666667 -0.954079753444444 -0.951409505333333 -0.966371928666667 -0.970079170888889 -0.951629616 -0.960340881111111
12 "SITTING" -0.952176621372549 -0.947517100196078 -0.952176621372549 -0.947517100196078 -0.974734489803922 -0.972745892745098 -0.941907240784314 -0.946769241568627 -0.980392337647059 -0.978260535882353 -0.955944253137255 -0.950647188823529 -0.971715268627451 -0.972951443333333 -0.958511866666667 -0.948460978823529 -0.97848445372549 -0.979256387058824 0.0509702323629412 -0.950270636993464 0.365947982060131 -0.968351417058824 0.0285603520301961 -0.97321837620915 -0.0149225807647059 -0.962158337581699 -0.061471168530719 -0.977938903986928 -0.959020263137255 -0.948650137124183 -0.972299214183007 -0.975309380130719 -0.962657472679739 -0.963383491568627
12 "STANDING" -0.941459935081967 -0.935232945245902 -0.941459935081967 -0.935232945245902 -0.968790683278689 -0.962678857213115 -0.888101372786885 -0.852271618032787 -0.969289973606557 -0.961923171967213 -0.945217802786885 -0.939741929016393 -0.960859009508197 -0.964145595245902 -0.902356765573771 -0.850033171967213 -0.963059791967213 -0.962909739016393 0.0516595269480874 -0.941689682224044 0.232971396499672 -0.965110308032787 0.0255432888205464 -0.967066762459016 -0.00858486625956284 -0.925163072295082 -0.0622921658590164 -0.966766839617486 -0.952141116721312 -0.940229473169399 -0.965461980655738 -0.970346872076503 -0.930382173606557 -0.925750274098361
12 "WALKING" -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.153116002784 -0.4088962994 -0.029912425338 -0.013953908696 -0.442503784 -0.4948022154 -0.5611764414 -0.5649340126 0.052802210558 -0.220762628568 0.258268592373333 -0.964669507 0.0235223222145333 -0.205062805881667 -0.0129896221318 -0.448611718346667 -0.0529417838415333 -0.4842467096 -0.182661798267333 -0.273789745031333 -0.2381266795794 -0.218867341597667 -0.395714917986667 -0.4863992442
12 "WALKING_DOWNSTAIRS" 0.0183139429630435 0.0972608274652174 0.0183139429630435 0.0972608274652174 -0.107091019565217 0.0655781271934783 -0.213351510686957 -0.32045862629 -0.442831079130435 -0.452449935 0.148017269434783 -0.105124972078261 0.0769968373 0.0420631251108696 -0.344938419969565 -0.423553971956522 -0.458227490826087 -0.486780424347826 0.0512936327548806 -0.0905911927101449 0.238351580918116 -0.946067264565217 0.0183579113231884 -0.143138327536232 -0.0219072452826087 -0.39207916212029 -0.0509028714847826 -0.38710649015942 -0.0760354284978261 -0.140768636557971 -0.150744992798478 -0.188420181634783 -0.270751668600725 -0.463266454166667
12 "WALKING_UPSTAIRS" -0.229183927115385 -0.285844036153846 -0.229183927115385 -0.285844036153846 -0.432469300961538 -0.329827968269231 -0.316561585961538 -0.525686949063462 -0.674972132307692 -0.713406712307692 -0.290005418653846 -0.395285130961538 -0.3208844625 -0.346565141730769 -0.594032515192308 -0.564435086711538 -0.714332592115385 -0.733130764423077 0.0464243727326923 -0.276888292569231 0.202992296160256 -0.946565275128205 0.0250125868173077 -0.463507438621795 -0.0148175287782051 -0.466407900185897 -0.0481404244333333 -0.639202299230769 -0.350210219248077 -0.275901766407051 -0.468950404615385 -0.492214152423077 -0.479050861346154 -0.4801590245
13 "LAYING" -0.960517768225806 -0.947944746612903 -0.960517768225806 -0.947944746612903 -0.985467853870968 -0.980066243387097 -0.944303111935484 -0.944687480967742 -0.98544626483871 -0.975113305645161 -0.959535493548387 -0.949431319193548 -0.980754385967742 -0.978044349516129 -0.957681621290323 -0.946133432096774 -0.978150814032258 -0.972798632258065 0.050648013861828 -0.956744311451613 0.366144575532258 -0.96457208155914 0.0284125918572581 -0.98288098344086 0.00381948165490323 -0.967399534677419 -0.0694956719424731 -0.98335367983871 -0.968952086827957 -0.953424850806452 -0.982189807903226 -0.984047495376344 -0.969093366505376 -0.967729377795699
13 "SITTING" -0.957690563673469 -0.937935738571429 -0.957690563673469 -0.937935738571429 -0.989497838979592 -0.988813098163265 -0.951142644081633 -0.963940591428571 -0.992604304489796 -0.991414934897959 -0.956901559653061 -0.938529931020408 -0.988348535306122 -0.988332303469388 -0.973258277755102 -0.96426809755102 -0.991723741632653 -0.991219445918367 0.057068219714966 -0.955718410816327 0.367707883585034 -0.954570578095238 0.0169744742249184 -0.988235637346939 -0.0144793410687755 -0.97746971122449 -0.0611895655163265 -0.991001916394558 -0.968664152462585 -0.952422030836735 -0.987284506394558 -0.989400796870748 -0.978019557414966 -0.978145719183673
13 "STANDING" -0.971564243157895 -0.968519673859649 -0.971564243157895 -0.968519673859649 -0.98680002754386 -0.981865616666667 -0.95782537245614 -0.944980198421053 -0.983637634912281 -0.976197659649123 -0.972393559473684 -0.970445378947368 -0.981977536491228 -0.980621262631579 -0.957488799473684 -0.946857485438596 -0.977197403859649 -0.976467330175439 0.0496150313005848 -0.969327076842105 0.216755496374269 -0.981246928304094 0.0275928230636784 -0.984088839649123 -0.00646616464479532 -0.966911915964912 -0.0644444448567252 -0.981541609649123 -0.975473628362573 -0.967681866432749 -0.983519870292398 -0.985156298654971 -0.968153855497076 -0.967592276783626
13 "WALKING" -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.23460086645614 -0.438388953157895 -0.15211150075614 -0.113591923723684 -0.267472373877193 -0.379951835438597 -0.338527133789474 -0.349285611070175 0.0486285363210526 -0.141872413947953 0.165299136584795 -0.960694118596491 0.0300050526171345 -0.179664787649591 -0.00628248320374269 -0.343151137532164 -0.0641047032883041 -0.305446263187135 -0.162122187314854 -0.176999783697661 -0.225548010775439 -0.177071783884854 -0.241892661097661 -0.403222372391813
13 "WALKING_DOWNSTAIRS" -0.0294634299553191 -0.0156098198829787 -0.0294634299553191 -0.0156098198829787 -0.127926051502128 -0.0433959844 -0.102114480531915 -0.236762631468085 -0.323552439276596 -0.27649151037234 0.0528791880659574 -0.210912766382979 -0.0282156656914894 -0.0709893839055319 -0.206121707212766 -0.400560061212766 -0.266399903210638 -0.343094861202128 0.0595137426538298 -0.0862049185010638 0.21174615768844 -0.925050146382979 0.0229626965806028 -0.180055062641135 -0.0117028446721277 -0.312878801829787 -0.060954479977305 -0.363329802730496 -0.0867641719602837 -0.13126773830695 -0.199600648139007 -0.204366522627752 -0.22213755797234 -0.376286323433333
13 "WALKING_UPSTAIRS" -0.10115350174 -0.326339622181818 -0.10115350174 -0.326339622181818 -0.456190454 -0.451225931090909 -0.237182958116364 -0.415658606181818 -0.631964902181818 -0.669216383090909 -0.367522800909091 -0.409065516363636 -0.425100006545455 -0.491090809090909 -0.485477308909091 -0.470770800363636 -0.656088544363636 -0.712261499636364 0.0348991494332727 -0.136341463912727 0.0942408804111515 -0.926255855757576 0.0141838264139394 -0.490526911890909 -0.00593150996424242 -0.385481322824242 -0.059317434890303 -0.620241282242424 -0.283634150963636 -0.112088936899818 -0.502234916357576 -0.507657983115152 -0.409876019430303 -0.399906424363636
14 "LAYING" -0.905978250196078 -0.856593119215686 -0.905978250196078 -0.856593119215686 -0.972576392941176 -0.966450909019608 -0.904665418431373 -0.913433185882353 -0.975621183137255 -0.964009921960784 -0.899463668843137 -0.859606047058823 -0.96798859627451 -0.963607433921569 -0.930151731176471 -0.917760104901961 -0.966455343137255 -0.963666018039216 0.0450332143346405 -0.90917695 0.39215873527451 -0.904071885751634 0.0191550545815033 -0.970677676666667 0.00025082076875817 -0.947339253660131 -0.0664438545476405 -0.972676409738562 -0.93072846379085 -0.903749805098039 -0.969982009738562 -0.972506369803922 -0.945718033921569 -0.949162125163399
14 "SITTING" -0.944197943703704 -0.92549582962963 -0.944197943703704 -0.92549582962963 -0.976521006111111 -0.973343388888889 -0.942756369259259 -0.947081158333333 -0.988317606666667 -0.986963989814815 -0.940589853333333 -0.929193937222222 -0.972985342962963 -0.972959409444444 -0.963320540555556 -0.946517963703704 -0.987324239259259 -0.987065177777778 0.0569611439907407 -0.938004262598765 0.269329436701852 -0.955006267074074 0.0197505244130988 -0.974950798333333 -0.00751193335802469 -0.965260852222222 -0.0625437827364198 -0.986671567654321 -0.95107581808642 -0.935190806783951 -0.974423462962963 -0.976348175432099 -0.968468235432099 -0.965276432777778
14 "STANDING" -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217 -0.949715059833333 -0.939799869833333 -0.970214125833333 -0.969677515666667 -0.944405563833333 -0.934815560833333 -0.969175636833333 -0.966019259166667 0.0538400328675556 -0.941356980611111 0.103484149722222 -0.959514710888889 0.0241270863578278 -0.971792561944444 0.000382684450277778 -0.951320505555556 -0.0655439186377222 -0.9717765655 -0.952433279111111 -0.939147771777778 -0.970716659722222 -0.973940363 -0.952982613111111 -0.952403534
14 "WALKING" -0.144404671779661 -0.36380562779661 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305 -0.373516771016949 -0.457490009491525 -0.431591453389831 -0.453426008983051 -0.311386449661017 -0.265504551525424 -0.591036936101695 -0.65567766220339 0.0478082304706215 -0.134789220932825 0.0367212900564972 -0.958929929943503 0.0387253728664972 -0.423875892485876 -0.0117075212188701 -0.247106094278249 -0.0644785332204915 -0.535228433728814 -0.257822150477401 -0.121547256429322 -0.421675465480226 -0.455738046384181 -0.312472186847458 -0.242339989942316
